"Source Name"	"Factor Value[year]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[location]"	"Term Source REF"	"Term Accession Number"
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Viburnum opulus"	"NCBITAXON"	""	"bark"	"BTO"	""	"Sample collection"	"K16-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Viburnum opulus"	"NCBITAXON"	""	"bark"	"BTO"	""	"Sample collection"	"K16-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Viburnum opulus"	"NCBITAXON"	""	"bark"	"BTO"	""	"Sample collection"	"K16-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Viburnum opulus"	"NCBITAXON"	""	"bark"	"BTO"	""	"Sample collection"	"K16-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-1_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-1_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-1_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-1_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-2_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-2_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Urtica dioica"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K18-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-1_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-1_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-1_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-1_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-2_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-2_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Frangula alnus"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K20-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-1_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-1_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-1_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-1_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-2_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-2_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K24-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-1_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-1_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-1_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-1_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-2_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-2_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tilia cordata"	"NCBITAXON"	""	"flower"	"BTO"	""	"Sample collection"	"K25-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-1_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-1_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-1_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-1_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-2_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-2_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"K26-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-1_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-1_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-1_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-1_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-2_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-2_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K27-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-1_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-1_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-1_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-1_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-2_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-2_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Tussilago farfara"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K28-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-1_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-1_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-1_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-1_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-2_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-2_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-2_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-2_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-2_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Bergenia crassifolia"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"K3-2_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Mentha x piperita"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K30-1_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2015"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Mentha x piperita"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"K30-1_1_Seg1Ev2"	"Krasnodar Krai"	""	""
